pfloor,pid,pname,pperiod,prate
5万,91118331,2018年第33期A款,35,4.45%
5万,91118332,2018年第33期B款,91,4.70%
5万,91118334,2018年第33期N款(新客),91,5.26%
5万,91108331,2018年第33期F款(保本),91,4.10%
5万,91108332,2018年第33期H款(保本),184,4.15%
0.8万,95138331,“万汇通”外币结构性存款2018年第33期A款,34,2.30%
0.8万,95138332,“万汇通”外币结构性存款2018年第33期B款,92,2.34%
0.8万,95138333,“万汇通”外币结构性存款2018年第33期C款,182,2.70%
0.8万,95138334,“万汇通”外币结构性存款2018年第33期D款,370,2.95%
5万,9111535B,天天万利宝 7D-1,7,4.20%
